listing_id,niche,season,product,angle,design_text,title,tags,price_usd,est_fees_usd,est_cogs_usd,est_profit_usd,est_margin_pct,priority,status
LB-00809,Plant Lovers,Graduation,Sticker,Sentimental,Thank You for Everything,Thank You for Everything Sticker | Graduation | Plant Lovers,graduation gift|class of 2026|grad shirt|plant lovers|plant gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,high,backlog
LB-00810,Real Estate Agents,Evergreen,Sticker,Photo Style,Picture + Name,Picture + Name Sticker | Evergreen | Real Estate Agents,funny gift|personalized gift|custom shirt|real estate agents|real gift|sticker|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,medium,backlog
LB-00811,Moms of 2+,Halloween,T-Shirt,Retro,Distressed Classic,Distressed Classic T-Shirt | Halloween | Moms of 2+,halloween shirt|spooky mug|cute halloween|moms of 2+|moms gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,medium,backlog
LB-00812,Dental Hygienists,Mothers Day,Mug,Pun,Read Sleep Repeat,Read Sleep Repeat Mug | Mothers Day | Dental Hygienists,mothers day gift|gift for mom|mama gift|dental hygienists|dental gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,high,backlog
LB-00813,Grandmas/Nanas,Halloween,Sticker,Sarcastic,Barely Functioning,Barely Functioning Sticker | Halloween | Grandmas/Nanas,halloween shirt|spooky mug|cute halloween|grandmas nanas|grandmas/nanas gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,medium,backlog
LB-00814,Gamers,Evergreen,Sticker,Profession Pride,Built for Service,Built for Service Sticker | Evergreen | Gamers,funny gift|personalized gift|custom shirt|gamers|gamers gift|sticker|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,medium,backlog
LB-00815,Christian Moms,Halloween,Sweatshirt,Photo Style,Snapshot Memory,Snapshot Memory Sweatshirt | Halloween | Christian Moms,halloween shirt|spooky mug|cute halloween|christian moms|christian gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00816,Dog Moms,Evergreen,Sweatshirt,Photo Style,Snapshot Memory,Snapshot Memory Sweatshirt | Evergreen | Dog Moms,funny gift|personalized gift|custom shirt|dog moms|dog gift|sweatshirt|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00817,Cat Moms,Fathers Day,T-Shirt,Pun,Vitals and Vibes,Vitals and Vibes T-Shirt | Fathers Day | Cat Moms,fathers day gift|gift for dad|dad shirt|cat moms|cat gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,high,backlog
LB-00818,New Moms,Graduation,Mug,Photo Style,Photo Collage Layout,Photo Collage Layout Mug | Graduation | New Moms,graduation gift|class of 2026|grad shirt|new moms|new gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,high,backlog
LB-00819,Gamers,Christmas,Sticker,Custom Name,Personalized Family Name,Personalized Family Name Sticker | Christmas | Gamers,christmas gift|holiday shirt|xmas mug|gamers|gamers gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,medium,backlog
LB-00820,Gamers,Christmas,Mug,Minimalist,Teacher Vibes,Teacher Vibes Mug | Christmas | Gamers,christmas gift|holiday shirt|xmas mug|gamers|gamers gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,medium,backlog
LB-00821,Dental Hygienists,Halloween,Mug,Custom Name,Personalized Family Name,Personalized Family Name Mug | Halloween | Dental Hygienists,halloween shirt|spooky mug|cute halloween|dental hygienists|dental gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,medium,backlog
LB-00822,Teachers,Graduation,Sticker,Custom Name,Custom Name Here,Custom Name Here Sticker | Graduation | Teachers,graduation gift|class of 2026|grad shirt|teachers|teachers gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,high,backlog
LB-00823,Coffee Lovers,Graduation,Mug,Sarcastic,IYKYK,IYKYK Mug | Graduation | Coffee Lovers,graduation gift|class of 2026|grad shirt|coffee lovers|coffee gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,high,backlog
LB-00824,Real Estate Agents,Halloween,Sticker,Photo Style,Photo Collage Layout,Photo Collage Layout Sticker | Halloween | Real Estate Agents,halloween shirt|spooky mug|cute halloween|real estate agents|real gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,medium,backlog
LB-00825,Dental Hygienists,Fathers Day,Sticker,Sarcastic,Professionally Tired,Professionally Tired Sticker | Fathers Day | Dental Hygienists,fathers day gift|gift for dad|dad shirt|dental hygienists|dental gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,high,backlog
LB-00826,Dog Moms,Christmas,Sweatshirt,Profession Pride,Healing Hands,Healing Hands Sweatshirt | Christmas | Dog Moms,christmas gift|holiday shirt|xmas mug|dog moms|dog gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00827,New Dads,Back to School,Mug,Pun,Holy Moly Guacamole,Holy Moly Guacamole Mug | Back to School | New Dads,back to school|teacher shirt|classroom decor|new dads|new gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,medium,backlog
LB-00828,Christian Moms,Graduation,Sweatshirt,Minimalist,Dog Mom Club,Dog Mom Club Sweatshirt | Graduation | Christian Moms,graduation gift|class of 2026|grad shirt|christian moms|christian gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,high,backlog
LB-00829,Girl Moms,Fathers Day,Mug,Custom Name,Monogram Style,Monogram Style Mug | Fathers Day | Girl Moms,fathers day gift|gift for dad|dad shirt|girl moms|girl gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,high,backlog
LB-00830,Therapists,Fathers Day,T-Shirt,Custom Name,Monogram Style,Monogram Style T-Shirt | Fathers Day | Therapists,fathers day gift|gift for dad|dad shirt|therapists|therapists gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,high,backlog
LB-00831,Real Estate Agents,Christmas,T-Shirt,Custom Name,Add Kid Names,Add Kid Names T-Shirt | Christmas | Real Estate Agents,christmas gift|holiday shirt|xmas mug|real estate agents|real gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,medium,backlog
LB-00832,Gamers,Mothers Day,Sweatshirt,Minimalist,Mama Era,Mama Era Sweatshirt | Mothers Day | Gamers,mothers day gift|gift for mom|mama gift|gamers|gamers gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,high,backlog
LB-00833,Graduation Families,Back to School,Sweatshirt,Photo Style,Memory Badge,Memory Badge Sweatshirt | Back to School | Graduation Families,back to school|teacher shirt|classroom decor|graduation families|graduation gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00834,Christian Moms,Graduation,T-Shirt,Minimalist,Dad Mode,Dad Mode T-Shirt | Graduation | Christian Moms,graduation gift|class of 2026|grad shirt|christian moms|christian gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,high,backlog
LB-00835,Christian Moms,Back to School,Mug,Sentimental,Built with Love,Built with Love Mug | Back to School | Christian Moms,back to school|teacher shirt|classroom decor|christian moms|christian gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,medium,backlog
LB-00836,New Dads,Back to School,Sticker,Custom Name,Custom Role Name,Custom Role Name Sticker | Back to School | New Dads,back to school|teacher shirt|classroom decor|new dads|new gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,medium,backlog
LB-00837,Christian Moms,Graduation,Sticker,Minimalist,Teacher Vibes,Teacher Vibes Sticker | Graduation | Christian Moms,graduation gift|class of 2026|grad shirt|christian moms|christian gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,high,backlog
LB-00838,Therapists,Mothers Day,Sweatshirt,Sentimental,Thank You for Everything,Thank You for Everything Sweatshirt | Mothers Day | Therapists,mothers day gift|gift for mom|mama gift|therapists|therapists gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,high,backlog
LB-00839,Gamers,Mothers Day,T-Shirt,Sentimental,Loved Beyond Words,Loved Beyond Words T-Shirt | Mothers Day | Gamers,mothers day gift|gift for mom|mama gift|gamers|gamers gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,high,backlog
LB-00840,Moms of 2+,Evergreen,T-Shirt,Profession Pride,Built for Service,Built for Service T-Shirt | Evergreen | Moms of 2+,funny gift|personalized gift|custom shirt|moms of 2+|moms gift|t-shirt|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,medium,backlog
LB-00841,Gamers,Graduation,Mug,Minimalist,Grace Over Grind,Grace Over Grind Mug | Graduation | Gamers,graduation gift|class of 2026|grad shirt|gamers|gamers gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,high,backlog
LB-00842,Grandmas/Nanas,Evergreen,Sweatshirt,Sentimental,Forever Proud,Forever Proud Sweatshirt | Evergreen | Grandmas/Nanas,funny gift|personalized gift|custom shirt|grandmas nanas|grandmas/nanas gift|sweatshirt|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00843,Plant Lovers,Christmas,Sweatshirt,Sentimental,Loved Beyond Words,Loved Beyond Words Sweatshirt | Christmas | Plant Lovers,christmas gift|holiday shirt|xmas mug|plant lovers|plant gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00844,Cat Moms,Graduation,Sweatshirt,Sarcastic,Not Today,Not Today Sweatshirt | Graduation | Cat Moms,graduation gift|class of 2026|grad shirt|cat moms|cat gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,high,backlog
LB-00845,Cat Moms,Mothers Day,Sweatshirt,Custom Name,Custom Name Here,Custom Name Here Sweatshirt | Mothers Day | Cat Moms,mothers day gift|gift for mom|mama gift|cat moms|cat gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,high,backlog
LB-00846,Book Lovers,Mothers Day,T-Shirt,Minimalist,Nurse Life,Nurse Life T-Shirt | Mothers Day | Book Lovers,mothers day gift|gift for mom|mama gift|book lovers|book gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,high,backlog
LB-00847,Therapists,Halloween,Sweatshirt,Retro,Old School Badge,Old School Badge Sweatshirt | Halloween | Therapists,halloween shirt|spooky mug|cute halloween|therapists|therapists gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00848,Cat Moms,Graduation,T-Shirt,Minimalist,Grace Over Grind,Grace Over Grind T-Shirt | Graduation | Cat Moms,graduation gift|class of 2026|grad shirt|cat moms|cat gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,high,backlog
LB-00849,Coffee Lovers,Halloween,T-Shirt,Sarcastic,Professionally Tired,Professionally Tired T-Shirt | Halloween | Coffee Lovers,halloween shirt|spooky mug|cute halloween|coffee lovers|coffee gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,medium,backlog
LB-00850,Fitness Moms,Christmas,Sticker,Custom Name,Custom Name Here,Custom Name Here Sticker | Christmas | Fitness Moms,christmas gift|holiday shirt|xmas mug|fitness moms|fitness gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,medium,backlog
LB-00851,Grandmas/Nanas,Graduation,T-Shirt,Custom Name,Monogram Style,Monogram Style T-Shirt | Graduation | Grandmas/Nanas,graduation gift|class of 2026|grad shirt|grandmas nanas|grandmas/nanas gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,high,backlog
LB-00852,Moms of 2+,Christmas,Mug,Minimalist,Mama Era,Mama Era Mug | Christmas | Moms of 2+,christmas gift|holiday shirt|xmas mug|moms of 2+|moms gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,medium,backlog
LB-00853,Book Lovers,Fathers Day,Sticker,Sarcastic,Chaos Coordinator,Chaos Coordinator Sticker | Fathers Day | Book Lovers,fathers day gift|gift for dad|dad shirt|book lovers|book gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,high,backlog
LB-00854,Coffee Lovers,Fathers Day,Sweatshirt,Minimalist,Class of 2026,Class of 2026 Sweatshirt | Fathers Day | Coffee Lovers,fathers day gift|gift for dad|dad shirt|coffee lovers|coffee gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,high,backlog
LB-00855,Nurses,Halloween,Mug,Custom Name,Monogram Style,Monogram Style Mug | Halloween | Nurses,halloween shirt|spooky mug|cute halloween|nurses|nurses gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,medium,backlog
LB-00856,Christian Moms,Evergreen,Mug,Profession Pride,Nurse Strong,Nurse Strong Mug | Evergreen | Christian Moms,funny gift|personalized gift|custom shirt|christian moms|christian gift|mug|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,medium,backlog
LB-00857,Plant Lovers,Evergreen,Sweatshirt,Photo Style,Memory Badge,Memory Badge Sweatshirt | Evergreen | Plant Lovers,funny gift|personalized gift|custom shirt|plant lovers|plant gift|sweatshirt|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00858,Fitness Moms,Christmas,Sweatshirt,Pun,Read Sleep Repeat,Read Sleep Repeat Sweatshirt | Christmas | Fitness Moms,christmas gift|holiday shirt|xmas mug|fitness moms|fitness gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00859,Plant Lovers,Back to School,Sweatshirt,Sarcastic,Chaos Coordinator,Chaos Coordinator Sweatshirt | Back to School | Plant Lovers,back to school|teacher shirt|classroom decor|plant lovers|plant gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00860,New Moms,Mothers Day,Mug,Sentimental,Loved Beyond Words,Loved Beyond Words Mug | Mothers Day | New Moms,mothers day gift|gift for mom|mama gift|new moms|new gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,high,backlog
LB-00861,Coffee Lovers,Graduation,T-Shirt,Profession Pride,Proud to Teach,Proud to Teach T-Shirt | Graduation | Coffee Lovers,graduation gift|class of 2026|grad shirt|coffee lovers|coffee gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,high,backlog
LB-00862,Fitness Moms,Graduation,Sticker,Minimalist,Class of 2026,Class of 2026 Sticker | Graduation | Fitness Moms,graduation gift|class of 2026|grad shirt|fitness moms|fitness gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,high,backlog
LB-00863,Boy Moms,Mothers Day,T-Shirt,Sentimental,Built with Love,Built with Love T-Shirt | Mothers Day | Boy Moms,mothers day gift|gift for mom|mama gift|boy moms|boy gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,high,backlog
LB-00864,Christian Moms,Mothers Day,Sweatshirt,Pun,Plant Parent Energy,Plant Parent Energy Sweatshirt | Mothers Day | Christian Moms,mothers day gift|gift for mom|mama gift|christian moms|christian gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,high,backlog
